Currency,Price,Year,Brand_Model,Fuel,Condition,Type
US,"38,000",2016,Chevrolet Camaro SS, Gasolina , Usado ,carros/coupe-deportivo
US,"32,500",2016,Ford Mustang GT, Gasolina , Usado ,carros/coupe-deportivo
US,"84,500",2016,Chevrolet Corvette Z06, Gasolina , Usado ,carros/coupe-deportivo
US,"87,900",2016,Porsche Cayman, Gasolina , Usado ,carros/coupe-deportivo
US,"43,900",2016,Chevrolet Camaro 2 SS, Gasolina , Usado ,carros/coupe-deportivo
US,"24,999",2016,Mini Cooper Countryman, Gasolina , Usado ,carros/coupe-deportivo
US,"24,999",2016,Mini Cooper Countryman S, Gasolina , Usado ,carros/coupe-deportivo
US,"26,500",2016,Dodge Challenger SXT, Gasolina , Usado ,carros/coupe-deportivo
US,"22,900",2016,Mini Cooper S, Gasolina , Usado ,carros/coupe-deportivo
US,"24,900",2016,Mini Cooper S, Gasolina , Usado ,carros/coupe-deportivo
US,"27,900",2016,Ford Mustang Ecoboost, Gasolina , Usado ,carros/coupe-deportivo
US,"295,000",2016,Ferrari 488 GTB, Gasolina , Usado ,carros/coupe-deportivo
US,"249,900",2016,Ferrari 488 Spyder, Gasolina , Usado ,carros/coupe-deportivo
US,"28,900",2016,Ford Mustang GT, Gasolina , Usado ,carros/coupe-deportivo
US,"30,000",2016,Chevrolet Camaro, Gasolina , Usado ,carros/coupe-deportivo
US,"26,600",2016,Dodge Challenger SXT, Gasolina , Usado ,carros/coupe-deportivo
US,"24,500",2016,Ford Mustang Ecoboost Premium, Gasolina , Usado ,carros/coupe-deportivo
US,"24,500",2016,Chevrolet Camaro LT Convertible, Gasolina , Usado ,carros/coupe-deportivo
US,"55,000",2016,Chevrolet Corvette Stingray Z51, Gasolina , Usado ,carros/coupe-deportivo
US,"23,700",2016,Ford Mustang Ecoboost Premium, Gasolina , Usado ,carros/coupe-deportivo
US,"24,900",2016,Mini Cooper S, Gasolina , Usado ,carros/coupe-deportivo
US,"19,900",2016,Mini Cooper Countryman, Gasolina , Usado ,carros/coupe-deportivo
US,"42,000",2016,Chevrolet Camaro SS, Gasolina , Usado ,carros/coupe-deportivo
US,"30,995",2016,Ford Mustang Ecoboost Premium, Gasolina , Usado ,carros/coupe-deportivo
US,"22,900",2016,Mini Cooper Clubman, Gasolina , Usado ,carros/coupe-deportivo
US,"24,500",2016,Mini Cooper Countryman S, Gasolina , Usado ,carros/coupe-deportivo
US,"25,900",2016,Ford Mustang Ecoboost, Gasolina , Usado ,carros/coupe-deportivo
US,"78,900",2016,Chevrolet Corvette Z06, Gasolina , Usado ,carros/coupe-deportivo
US,"24,500",2016,Ford Mustang Ecoboost, Gasolina , Usado ,carros/coupe-deportivo
US,"39,000",2016,Chevrolet Camaro SS, Gasolina , Usado ,carros/coupe-deportivo
US,"33,500",2016,Ford Mustang GT, Gasolina , Usado ,carros/coupe-deportivo
US,"35,500",2015,Ford Mustang GT, Gasolina , Usado ,carros/coupe-deportivo
US,"20,500",2015,Chevrolet Camaro LT, Gasolina , Usado ,carros/coupe-deportivo
US,"21,900",2015,Chevrolet Camaro, Gasolina , Usado ,carros/coupe-deportivo
US,"21,900",2015,Chevrolet Camaro RS, Gasolina , Usado ,carros/coupe-deportivo
US,"20,500",2015,Mini Cooper Paceman, Gasolina , Usado ,carros/coupe-deportivo
US,"18,000",2015,Mini Cooper, Gasolina , Usado ,carros/coupe-deportivo
US,"26,500",2015,Subaru BRZ, Gasolina , Usado ,carros/coupe-deportivo
US,"22,500",2015,Mini Cooper S, Gasolina , Usado ,carros/coupe-deportivo
RD,"1,199,000",2015,Mini Cooper Countryman, Gasolina , Usado ,carros/coupe-deportivo
RD,"1,199,000",2015,Mini Cooper, Gasolina , Usado ,carros/coupe-deportivo
RD,"1,199,000",2015,Mini Cooper, Gasolina , Usado ,carros/coupe-deportivo
RD,"1,155,000",2015,Mini Cooper Hardtop, Gasolina , Usado ,carros/coupe-deportivo
US,"85,000",2015,Chevrolet Corvette Z06, Gasolina , Usado ,carros/coupe-deportivo
US,"28,000",2015,Chevrolet Camaro SS, Gasolina , Usado ,carros/coupe-deportivo
US,"16,900",2015,Mini Cooper, Gasolina , Usado ,carros/coupe-deportivo
US,"54,900",2015,Chevrolet Corvette, Gasolina , Usado ,carros/coupe-deportivo
US,"37,500",2015,Ford Mustang GT 50 Aniversario, Gasolina , Usado ,carros/coupe-deportivo
US,"20,900",2015,Ford Mustang, Gasolina , Usado ,carros/coupe-deportivo
US,"35,000",2015,Ford Mustang GT PREMIUM, Diesel , Usado ,carros/coupe-deportivo
US,"27,900",2015,Ford Mustang 50 Aniversario, Gasolina , Usado ,carros/coupe-deportivo
US,"20,900",2015,Mini Cooper Countryman, Gasolina , Usado ,carros/coupe-deportivo
US,"23,900",2015,Ford Mustang Ecoboost, Gasolina , Usado ,carros/coupe-deportivo
US,"20,500",2015,Mini Cooper Countryman S, Gasolina , Usado ,carros/coupe-deportivo
US,"20,900",2015,Mini Cooper Countryman S, Gasolina , Usado ,carros/coupe-deportivo
US,"110,000",2015,BMW i8, Híbrido , Usado ,carros/coupe-deportivo
US,"21,500",2015,Chevrolet Camaro, Gasolina , Usado ,carros/coupe-deportivo
US,"31,900",2015,Ford Mustang GT PREMIUM, Gasolina , Usado ,carros/coupe-deportivo
US,"23,500",2015,Chevrolet Camaro LT Convertible, Gasolina , Usado ,carros/coupe-deportivo
US,"24,900",2015,Ford Mustang, Gasolina , Usado ,carros/coupe-deportivo
US,"23,000",2015,Ford Mustang Ecoboost, Gasolina , Usado ,carros/coupe-deportivo
US,"17,800",2015,Mini Cooper Countryman S, Gasolina , Usado ,carros/coupe-deportivo
US,"24,100",2015,Ford Mustang Ecoboost, Gasolina , Usado ,carros/coupe-deportivo
US,"18,900",2015,Mini Cooper S, Gasolina , Usado ,carros/coupe-deportivo
US,"23,000",2015,Ford Mustang Ecoboost Premium, Gasolina , Usado ,carros/coupe-deportivo
US,"19,500",2015,Mini Cooper, Gasolina , Usado ,carros/coupe-deportivo
US,"15,000",2015,Volkswagen Beetle, Gasolina , Usado ,carros/coupe-deportivo
US,"21,500",2015,Ford Mustang Ecoboost, Gasolina , Usado ,carros/coupe-deportivo
US,"21,500",2015,Ford Mustang Ecoboost, Gasolina , Usado ,carros/coupe-deportivo
US,"57,500",2015,Lexus RC F Sport, Gasolina , Usado ,carros/coupe-deportivo
US,"20,900",2015,Chevrolet Camaro LS, Gasolina , Usado ,carros/coupe-deportivo
US,"23,900",2015,Mini Cooper John Cooper Works, Gasolina , Usado ,carros/coupe-deportivo
US,"36,900",2015,Dodge Challenger RT, Gasolina , Usado ,carros/coupe-deportivo
US,"22,500",2015,Chevrolet Camaro LT, Gasolina , Usado ,carros/coupe-deportivo
US,"34,900",2015,Ford Mustang GT, Gasolina , Usado ,carros/coupe-deportivo
US,"26,000",2015,Ford Mustang Ecoboost Premium, Gasolina , Usado ,carros/coupe-deportivo
US,"25,000",2015,Mini Cooper John Cooper Works, Gasolina , Usado ,carros/coupe-deportivo
US,"19,900",2015,Mini Cooper S, Gasolina , Usado ,carros/coupe-deportivo
US,"65,900",2015,Porsche Boxster, Gasolina , Usado ,carros/coupe-deportivo
US,"35,500",2015,Ford Mustang GT, Gasolina , Usado ,carros/coupe-deportivo
US,"15,900",2015,Volkswagen Beetle, Gasolina , Usado ,carros/coupe-deportivo
US,"32,700",2015,Ford Mustang GT, Gasolina , Usado ,carros/coupe-deportivo
US,"84,500",2015,Porsche Cayman GTS, Gasolina , Usado ,carros/coupe-deportivo
US,"24,900",2015,Ford Mustang Ecoboost Premium, Gasolina , Usado ,carros/coupe-deportivo
US,"58,900",2015,Chevrolet Corvette, Gasolina , Usado ,carros/coupe-deportivo
US,"149,900",2015,Porsche 911 Turbo S, Gasolina , Usado ,carros/coupe-deportivo
US,"17,000",2015,Mini Cooper S, Gasolina , Usado ,carros/coupe-deportivo
US,"22,900",2015,Ford Mustang, Gasolina , Usado ,carros/coupe-deportivo
US,"22,500",2015,Chevrolet Camaro LT, Gasolina , Usado ,carros/coupe-deportivo
US,"19,900",2015,Mini Cooper Hardtop, Gasolina , Usado ,carros/coupe-deportivo
RD,"995,000",2014,Mini Cooper Countryman S, Gasolina , Usado ,carros/coupe-deportivo
RD,"735,000",2014,Mini Cooper Countryman S, Gasolina , Usado ,carros/coupe-deportivo
US,"17,900",2014,Mini Cooper Countryman S, Gasolina , Usado ,carros/coupe-deportivo
RD,"1,049,000",2014,Mini Cooper Countryman, Gasolina , Usado ,carros/coupe-deportivo
US,"63,500",2014,Chevrolet Corvette Stingray Z51, Gasolina , Usado ,carros/coupe-deportivo
US,"75,500",2014,Chevrolet Corvette Stingray Z51, Gasolina , Usado ,carros/coupe-deportivo
US,"17,900",2014,Mini Cooper Countryman S, Gasolina , Usado ,carros/coupe-deportivo
US,"11,000",2014,Mini Cooper Clubman, Gasolina , Usado ,carros/coupe-deportivo
US,"22,000",2014,Ford Mustang GT, Gasolina , Usado ,carros/coupe-deportivo
US,"21,500",2014,Mini Cooper Countryman S, Gasolina , Usado ,carros/coupe-deportivo
US,"75,000",2014,Chevrolet Corvette Stingray Z51, Gasolina , Usado ,carros/coupe-deportivo
US,"17,500",2014,Mini Cooper Convertible, Gasolina , Usado ,carros/coupe-deportivo
US,"24,900",2014,Dodge Challenger RT, Gasolina , Usado ,carros/coupe-deportivo
RD,"1,120,000",2014,Chevrolet Camaro, Gasolina , Usado ,carros/coupe-deportivo
US,"23,500",2014,Chevrolet Camaro, Gasolina , Usado ,carros/coupe-deportivo
RD,"995,000",2014,Mini Cooper Countryman S, Gasolina , Usado ,carros/coupe-deportivo
US,"22,000",2014,Chevrolet Camaro LT, Gasolina , Usado ,carros/coupe-deportivo
RD,"995,000",2014,Ford Mustang PREMIUM, Gasolina , Usado ,carros/coupe-deportivo
US,"16,500",2014,Volkswagen Beetle Turbo, Gasolina , Usado ,carros/coupe-deportivo
US,"80,000",2014,Nissan GT-R Black Edition , Gasolina , Usado ,carros/coupe-deportivo
US,"89,900",2014,Porsche 911 Carrera S, Gasolina , Usado ,carros/coupe-deportivo
US,"23,000",2014,Ford Mustang GT, Gasolina , Usado ,carros/coupe-deportivo
RD,"1,120,000",2014,Chevrolet Camaro, Gasolina , Usado ,carros/coupe-deportivo
RD,"695,000",2013,Mini Cooper, Gasolina , Usado ,carros/coupe-deportivo
US,"11,500",2013,Volkswagen Beetle, Gasolina , Usado ,carros/coupe-deportivo
US,"12,800",2013,Mini Cooper, Gasolina , Usado ,carros/coupe-deportivo
RD,"795,000",2013,Chevrolet Camaro RS, Gasolina , Usado ,carros/coupe-deportivo
US,"17,300",2013,Mini Cooper Countryman S, Gasolina , Usado ,carros/coupe-deportivo
RD,"1,150,000",2013,Mini Cooper Countryman S, Gasolina , Usado ,carros/coupe-deportivo
RD,"785,000",2013,Mini Cooper Hardtop, Gasolina , Usado ,carros/coupe-deportivo
US,"13,800",2013,Mini Cooper, Gasolina , Usado ,carros/coupe-deportivo
RD,"715,000",2013,Ford Mustang, Gasolina , Usado ,carros/coupe-deportivo
US,"12,500",2013,Mini Cooper, Gasolina , Usado ,carros/coupe-deportivo
US,"15,500",2013,Mini Cooper Paceman, Gasolina , Usado ,carros/coupe-deportivo
RD,"830,000",2013,Chevrolet Camaro, Gasolina , Usado ,carros/coupe-deportivo
US,"16,000",2013,Mini Cooper Countryman, Gasolina , Usado ,carros/coupe-deportivo
US,"23,500",2013,Chevrolet Camaro, Gasolina , Usado ,carros/coupe-deportivo
US,"12,500",2013,Mini Cooper Hardtop, Gasolina , Usado ,carros/coupe-deportivo
US,"15,300",2013,Mini Cooper Countryman S, Gasolina , Usado ,carros/coupe-deportivo
RD,"799,000",2012,Mini Cooper Countryman, Gasolina , Usado ,carros/coupe-deportivo
US,"20,000",2012,Chevrolet Camaro, Gasolina , Usado ,carros/coupe-deportivo
RD,"765,000",2012,Ford Mustang, Gasolina , Usado ,carros/coupe-deportivo
US,"15,500",2012,Mini Cooper Countryman, Gasolina , Usado ,carros/coupe-deportivo
US,"13,600",2012,Mini Cooper Countryman S, Gasolina , Usado ,carros/coupe-deportivo
US,"79,900",2012,Porsche 911 Carrera S, Gasolina , Usado ,carros/coupe-deportivo
US,"181,000",2012,Ferrari 458, Gasolina , Usado ,carros/coupe-deportivo
RD,"645,000",2012,Mini Cooper, Gasolina , Usado ,carros/coupe-deportivo
RD,"800,000",2012,Mini Cooper S, Gasolina , Usado ,carros/coupe-deportivo
US,"79,900",2012,Porsche 911 Carrera S, Gasolina , Usado ,carros/coupe-deportivo
RD,"740,000",2012,Ford Mustang, Gasolina , Usado ,carros/coupe-deportivo
US,"18,000",2012,Chevrolet Camaro, Gasolina , Usado ,carros/coupe-deportivo
US,"23,000",2012,Chevrolet Camaro SS, Gasolina , Usado ,carros/coupe-deportivo
US,"95,000",2012,Nissan GT-R 35 Skyline, Gasolina , Usado ,carros/coupe-deportivo
RD,"895,000",2011,Mini Cooper S Countryman ALL4, Gasolina , Usado ,carros/coupe-deportivo
RD,"850,000",2011,Chevrolet Camaro, Gasolina , Usado ,carros/coupe-deportivo
US,"15,900",2011,Mini Cooper S Convertible, Gasolina , Usado ,carros/coupe-deportivo
RD,"765,000",2011,Mini Cooper Countryman S, Gasolina , Usado ,carros/coupe-deportivo
RD,"899,000",2011,Chevrolet Camaro RS, Gasolina , Usado ,carros/coupe-deportivo
US,"11,950",2011,Mini Cooper S, Gasolina , Usado ,carros/coupe-deportivo
RD,"950,000",2011,Mini Cooper Countryman S, Gasolina , Usado ,carros/coupe-deportivo
US,"23,900",2011,Chevrolet Camaro 2 SS, Gasolina , Usado ,carros/coupe-deportivo
US,"17,500",2011,Infiniti F35, Gasolina , Usado ,carros/coupe-deportivo
US,"17,500",2011,Chevrolet Camaro SS, Gasolina , Usado ,carros/coupe-deportivo
RD,"850,000",2011,Chevrolet Camaro, Gasolina , Usado ,carros/coupe-deportivo
US,"85,500",2010,Chevrolet Corvette ZR1, Gasolina , Usado ,carros/coupe-deportivo
US,"18,500",2010,Chevrolet Camaro SS, Gasolina , Usado ,carros/coupe-deportivo
US,"78,000",2010,Nissan GT-R, Gasolina , Usado ,carros/coupe-deportivo
US,"14,900",2010,Chevrolet Camaro LT, Gasolina , Usado ,carros/coupe-deportivo
RD,"695,000",2010,Ford Mustang, Gasolina , Usado ,carros/coupe-deportivo
RD,"790,000",2010,Dodge Challenger, Gasolina , Usado ,carros/coupe-deportivo
US,"17,500",2010,Chevrolet Camaro SS, Gasolina , Usado ,carros/coupe-deportivo
RD,"685,000",2010,Ford Mustang, Gasolina , Usado ,carros/coupe-deportivo
RD,"470,000",2009,Ford Mustang, Gasolina , Usado ,carros/coupe-deportivo
RD,"510,000",2009,Mini Cooper S, Gasolina , Usado ,carros/coupe-deportivo
RD,"510,000",2009,Mini Cooper S, Gasolina , Usado ,carros/coupe-deportivo
US,"42,000",2009,Ford Mustang Shelby Cobra GT500, Gasolina , Usado ,carros/coupe-deportivo
RD,"585,000",2009,Mini Cooper S, Gasolina , Usado ,carros/coupe-deportivo
US,"78,000",2009,Nissan GT-R, Gasolina , Usado ,carros/coupe-deportivo
US,"29,000",2008,Ford Mustang Roush Stage 3, Gasolina , Usado ,carros/coupe-deportivo
RD,"449,950",2006,Mini Cooper S, Gasolina , Usado ,carros/coupe-deportivo
US,"78,000",2006,Ferrari F-430, Gasolina , Usado ,carros/coupe-deportivo
US,"120,000",2005,Lamborghini Gallardo, Gasolina , Usado ,carros/coupe-deportivo
US,"21,500",2005,Chevrolet Corvette C6, Gasolina , Usado ,carros/coupe-deportivo
RD,"399,950",2004,Mini Cooper S, Gasolina , Usado ,carros/coupe-deportivo
US,"17,999",2000,Porsche Boxster, Gasolina , Usado ,carros/coupe-deportivo
RD,"230,000",1999,Ford Mustang, GLP , Usado ,carros/coupe-deportivo
US,"10,900",1991,Nissan 300 ZX, Gasolina , Usado ,carros/coupe-deportivo
US,"14,000",1990,Chevrolet Corvette, Gasolina , Usado ,carros/coupe-deportivo
US,"11,500",1987,Chevrolet Corvette, Gasolina , Usado ,carros/coupe-deportivo
RD,"440,000",1986,Chevrolet Corvette, Gasolina , Usado ,carros/coupe-deportivo
US,"65,000",1971,Porsche 911 Targa, Gasolina , Usado ,carros/coupe-deportivo
US,"41,000",1965,Ford Mustang GT, Gasolina , Usado ,carros/coupe-deportivo
RD,"138,000",2022,Gacela Tekken 250, Gasolina , Nuevo ,motores
US,"8,550",2022,ROYAL ENFIELD CONTINENTAL GT 650, Gasolina , Nuevo ,motores
US,"15,700",2022,CF Moto MT, Gasolina , Nuevo ,motores
US,"6,750",2022,ROYAL ENFIELD HIMALAYAN, Gasolina , Nuevo ,motores
US,"5,500",2022,CF Moto 300SR, Gasolina , Nuevo ,motores
US,"1,700",2022,Bajaj Platina 100, Gasolina , Nuevo ,motores
RD,"130,000",2022,Super King Kong L35, Eléctrico , Nuevo ,motores
US,"2,350",2022,Motoneo City Mantra, Eléctrico , Nuevo ,motores
US,"2,350",2022,Motoneo City Mantra, Eléctrico , Nuevo ,motores
US,"2,350",2022,Motoneo City Mantra, Eléctrico , Nuevo ,motores
US,"1,950",2022,Eco Scooter Power Deli , Eléctrico , Nuevo ,motores
US,"1,700",2022,Eco Scooter VESLA , Eléctrico , Nuevo ,motores
US,"61,900",2022,Can-Am Maverick X3 Max XRS Turbo RR, Gasolina , Nuevo ,motores
US,"7,500",2022,CF Moto MT 650, Gasolina , Usado ,motores
US,"7,000",2021,Kymco MXU 300R, Gasolina , Usado ,motores
US,"8,300",2021,X1000 TEKKEN 500 F SCRAMBLER, Gasolina , Usado ,motores
US,"29,500",2021,BMW RR S-1000, Gasolina , Usado ,motores
US,"22,500",2021,Aprillia Tuono V4 1100, Gasolina , Usado ,motores
US,"32,500",2021,Honda Talon 1000R, Gasolina , Nuevo ,motores
US,"41,900",2021,Honda Talon 10004L, Gasolina , Usado ,motores
US,"22,500",2021,Honda Pioneer 700cc, Gasolina , Nuevo ,motores
US,"58,000",2021,Polaris RZR 1000 Turbo S, Gasolina , Usado ,motores
US,"1,775",2021,Honda Navi, Gasolina , Nuevo ,motores
US,"15,990",2021,YAMAHA Raptor 700 R, Gasolina , Nuevo ,motores
US,625,2021,Ninebot E22 G30LP, Eléctrico , Nuevo ,motores
US,"19,900",2021,MV AGUSTA Turismo Veloce, Gasolina , Usado ,motores
US,"17,990",2021,Husqvarna 701 Supermoto, Gasolina , Nuevo ,motores
US,"9,700",2021,CF Moto 700CL-X, Gasolina , Nuevo ,motores
US,"28,900",2021,MV AGUSTA Dragster, Gasolina , Nuevo ,motores
US,"26,900",2021,MV AGUSTA Brutale, Gasolina , Usado ,motores
US,"9,500",2021,CF Moto MT 650, Gasolina , Nuevo ,motores
US,"4,250",2021,ROYAL ENFIELD 350 CLASSIC, Gasolina , Nuevo ,motores
US,"2,390",2021,NIU SCOOTER, Eléctrico , Nuevo ,motores
US,"4,800",2021,CF Moto NK 300, Gasolina , Nuevo ,motores
US,"57,000",2021,Can-Am Maverick X3 Max XRS Turbo RR, Gasolina , Usado ,motores
US,"15,900",2021,YAMAHA YFZ 450 R Special Edition, Gasolina , Nuevo ,motores
US,"6,200",2021,KTM 250 Adventure, Gasolina , Usado ,motores
US,"8,650",2021,Vespa GTS 300 HPE Super, Gasolina , Nuevo ,motores
US,"69,900",2021,Can-Am Maverick X3 XRS, Gasolina , Usado ,motores
US,"49,900",2021,Can-Am Maverick Turbo, Gasolina , Usado ,motores
US,"2,988",2021,Motoneo Abeja Litio Con Caja, Gasolina , Nuevo ,motores
US,"2,988",2021,Motoneo Abeja Litio Con Caja, Eléctrico , Nuevo ,motores
US,"2,495",2021,MQI Sport, Eléctrico , Nuevo ,motores
US,"4,300",2021,NQI GTS Sport, Eléctrico , Nuevo ,motores
US,"4,300",2021,NQI GTS Sport, Eléctrico , Nuevo ,motores
US,"3,800",2021,Husqvarna SVARTPILEN , Gasolina , Usado ,motores
US,"2,230",2021,Celeste Iron X1, Eléctrico , Nuevo ,motores
US,"2,550",2021,Celeste Iron, Eléctrico , Nuevo ,motores
US,"2,230",2021,Super King Kong L35, Eléctrico , Nuevo ,motores
US,"1,775",2021,Honda Navi, Gasolina , Nuevo ,motores
US,"1,775",2021,Honda Navi, Gasolina , Nuevo ,motores
US,"1,775",2021,Honda Navi, Gasolina , Nuevo ,motores
US,"1,775",2021,Honda Navi, Gasolina , Nuevo ,motores
RD,"595,000",2021,YAMAHA YZF-R1, Gasolina , Nuevo ,motores
US,"1,650",2021,Honda Navi, Gasolina , Nuevo ,motores
RD,"62,900",2021,BR CG, Gasolina , Nuevo ,motores
US,"26,500",2021,Honda Pioneer SX 1000, Gasolina , Nuevo ,motores
RD,"1,750",2021,Honda Navi, Gasolina , Usado ,motores
US,"4,100",2021,YAMAHA Raptor, Gasolina , Nuevo ,motores
US,"6,500",2021,KTM 250 Adventure, Gasolina , Nuevo ,motores
US,"5,800",2021,ROYAL ENFIELD HIMALAYAN, Gasolina , Usado ,motores
US,"15,500",2021,Honda XR 650 L, Gasolina , Nuevo ,motores
US,"28,500",2021,YAMAHA YXZ 1000, Gasolina , Usado ,motores
US,"11,500",2021,Benelli Leoncino 500, Gasolina , Usado ,motores
RD,"115,000",2021,Loncin LX 200GY -3, Gasolina , Usado ,motores
US,"52,900",2021,Can-Am Maverick X3 XRS, Gasolina , Nuevo ,motores
US,"87,500",2021,Can-Am Maverick X3 Max XRS Turbo RR, Gasolina , Nuevo ,motores
US,"54,500",2021,Can-Am Maverick X3 Max XRS Turbo RR, Gasolina , Usado ,motores
RD,"78,500",2021,X1000 CG 150 R6, Gasolina , Nuevo ,motores
US,"3,250",2021,Super Soco Cux, Eléctrico , Nuevo ,motores
US,"1,950",2021,Super Soco Cu, Eléctrico , Nuevo ,motores
US,"4,860",2021,Super Soco TC PRO, Eléctrico , Nuevo ,motores
US,"4,350",2021,Super Soco TC, Eléctrico , Nuevo ,motores
US,"7,358",2021,Zontes T-310, Gasolina , Nuevo ,motores
US,"54,900",2021,Can-Am Maverick X3 XRS, Gasolina , Usado ,motores
US,"63,000",2021,Can-Am Maverick X3 XRS Turbo RR, Gasolina , Nuevo ,motores
US,"58,000",2021,Polaris RZR 1000 Turbo, Gasolina , Nuevo ,motores
US,"6,590",2020,Husqvarna Vitpilen 401, Gasolina , Usado ,motores
US,"5,800",2020,Vespa 150 Super, Gasolina , Nuevo ,motores
US,"5,400",2020,Husqvarna SVARTPILEN  250, Gasolina , Nuevo ,motores
US,"7,800",2020,Husqvarna SVARTPILEN  400, Gasolina , Nuevo ,motores
US,"7,300",2020,Husqvarna Vitpilen 401, Gasolina , Nuevo ,motores
RD,"775,000",2020,Suzuki DRZ 400 SM, Gasolina , Usado ,motores
US,"39,900",2020,Can-Am Maverick X3 XRC Turbo RR, Gasolina , Usado ,motores
US,"7,300",2020,KTM DUKE 390, Gasolina , Nuevo ,motores
US,"7,300",2020,Husqvarna Vitpilen 401, Gasolina , Nuevo ,motores
US,"4,990",2020,KTM 250, Gasolina , Nuevo ,motores
US,"14,500",2020,Suzuki DRZ 400 SM, Gasolina , Usado ,motores
US,"1,600",2020,Bean Pasola Electrica, Gasolina , Nuevo ,motores
US,"1,600",2020,Bean Pasola Electrica, Eléctrico , Usado ,motores
US,"3,295",2020,Vespa SXL, Gasolina , Nuevo ,motores
US,"3,295",2020,Vespa SXL, Gasolina , Nuevo ,motores
US,"7,800",2020,Husqvarna SVARTPILEN  400, Gasolina , Nuevo ,motores
US,"7,300",2020,Husqvarna Vitpilen 401, Gasolina , Nuevo ,motores
US,"26,900",2020,BMW R 1250  GS, Gasolina , Usado ,motores
US,"12,000",2020,YAMAHA Raptor 700 R, Gasolina , Usado ,motores
US,"38,000",2020,Can-Am Maverick X3 XRS Turbo RR, Gasolina , Usado ,motores
RD,"135,000",2020,Honda CBX, Gasolina , Usado ,motores
US,"73,900",2020,Can-Am Maverick X3 XMR Turbo RR, Gasolina , Usado ,motores
US,"25,900",2020,Honda Talon 1000R, Gasolina , Usado ,motores
US,"14,000",2020,YAMAHA Raptor 700 R, Gasolina , Usado ,motores
US,"9,950",2020,KTM 250 2t Six Days, Gasolina , Usado ,motores
US,"7,300",2020,Husqvarna Vitpilen 401, Gasolina , Nuevo ,motores
US,"2,400",2020,Yasan Motors, Eléctrico , Nuevo ,motores
RD,"68,000",2020,BR Sport 110cc, Gasolina , Usado ,motores
US,"12,495",2020,Piaggio MP3 300 HPE Sport, Gasolina , Nuevo ,motores
US,"5,300",2020,Piaggio Liberty 150 Sport, Gasolina , Nuevo ,motores
US,"5,495",2020,Vespa Primavera 150, Gasolina , Nuevo ,motores
US,"10,200",2020,Vespa 6 Giorni 300 HPE, Gasolina , Nuevo ,motores
US,"7,700",2020,Vespa Sprint 150 S, Gasolina , Nuevo ,motores
US,"2,600",2020,Aprillia ESR MT 50, Gasolina , Nuevo ,motores
US,"9,900",2020,Aprillia Shiver 900 Navi, Gasolina , Nuevo ,motores
US,"19,995",2020,Motoguzzi V85 TT Evocative, Gasolina , Usado ,motores
US,"27,000",2019,Can-Am Maverick X3 XDS Turbo, Gasolina , Usado ,motores
US,"34,500",2019,Can-Am Maverick X3, Gasolina , Usado ,motores
US,"6,700",2019,Honda Super Cub 125, Gasolina , Usado ,motores
US,"19,800",2019,Can-Am Outlander, Gasolina , Usado ,motores
US,"35,900",2019,Can-Am Maverick X3 RS Turbo R, Gasolina , Usado ,motores
US,"26,500",2019,Honda Talon 1000R, Gasolina , Usado ,motores
US,"59,900",2019,Can-Am Maverick, Gasolina , Usado ,motores
US,"9,000",2019,Husqvarna SVARTPILEN  701, Gasolina , Usado ,motores
US,"36,000",2019,Can-Am Maverick X3, Gasolina , Usado ,motores
US,"18,900",2019,Polaris RZR 1000, Gasolina , Usado ,motores
US,"1,550",2019,Trailer ATB, Híbrido , Usado ,motores
US,"28,500",2019,Polaris RZR Turbo S, Gasolina , Usado ,motores
RD,"62,500",2019,Haojiang HJ125-26 DELUXE, Gasolina , Nuevo ,motores
US,"4,500",2018,Vespa Primavera 150, Gasolina , Usado ,motores
US,"45,000",2018,Can-Am Maverick X3, Gasolina , Usado ,motores
US,"13,400",2018,Polaris RZR 1000, Gasolina , Usado ,motores
US,"34,000",2018,Can-Am Maverick X3 XRC, Gasolina , Usado ,motores
US,"29,350",2018,Polaris RZR Turbo S, Gasolina , Usado ,motores
US,"11,500",2018,YAMAHA YFZ 450 R, Gasolina , Usado ,motores
US,"20,900",2018,Polaris RZR 1000 Turbo, Gasolina , Usado ,motores
US,"13,000",2018,Polaris RZR, Gasolina , Usado ,motores
US,"53,000",2018,Can-Am Maverick X3 RS Turbo R, Gasolina , Usado ,motores
US,"19,000",2018,Artic Cat Wildcat X 1000, Gasolina , Usado ,motores
US,"42,500",2018,Can-Am Maverick, Gasolina , Usado ,motores
US,"14,000",2018,Polaris RZR 1000 Turbo, Gasolina , Usado ,motores
US,"20,900",2017,Polaris Slingshot SLR, Gasolina , Usado ,motores
US,"30,500",2017,Can-Am Maverick X3 XRS Turbo, Gasolina , Usado ,motores
US,"15,500",2017,Honda Africa Twin, Gasolina , Usado ,motores
US,"28,800",2017,Can-Am Maverick X3 XDS Turbo, Gasolina , Usado ,motores
RD,"400,000",2009,YAMAHA V Star  950, Gasolina , Usado ,motores
RD,"375,000",2009,Suzuki DRZ, Gasolina , Usado ,motores
US,"19,900",2009,Honda Talon 1000R, Gasolina , Usado ,motores
US,"6,500",2009,KTM 690, Gasolina , Usado ,motores
RD,"390,000",2009,Honda Shadow, Gasolina , Usado ,motores
US,"12,700",2009,Honda Repsol, Gasolina , Usado ,motores
US,"1,500",2007,Vespa GTV, Gasolina , Usado ,motores
